title,author,url,score,processed_clean_text,text_length,char_count,line_count,unique_chars,char_density,positive_count,negative_count,energetic_count,calm_count,positive_ratio,negative_ratio,energetic_ratio,calm_ratio,sentiment_polarity,emotion_intensity,dominant_emotion,total_meaningful_words,avg_hsk_level,hsk_complexity,total_hsk_words,emotion_label,text_complexity,quality_score
萍聚,Lee E-jun,https://lyricstranslate.com/en/lee-e-jun-%E6%9D%8E%E7%BF%8A%E5%90%9B-lyrics.html,2.97,"别管以后将如何结束
至少我们曾经相聚过
不必费心地彼此约束
更不需要言语的承诺
只要我们曾经拥有过
对你我来讲已经足够
人的一生有许多回忆
只愿你的追忆有个我
3",81,73,9,56,0.9012345679012346,0,0,0,1,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,calm,28.0,2.9696969696969697,2.9696969696969697,33,calm,1.6883861445505282,0.1986
錦瑟 (Note 1),Li Shangyin,https://lyricstranslate.com/en/li-shangyin-%E9%8C%A6%E7%91%9F-note-1-lyrics.html,3.05,"锦瑟无端五十弦，
一弦一柱思华年。
庄生晓梦迷蝴蝶， 2
望帝春心讬杜鹃。 3
沧海月明珠有泪， 4
蓝田日暖玉生烟。 5
此情可待成追忆，
只是当时已惘然。",79,68,8,61,0.8607594936708861,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,23.0,3.0526315789473686,3.0526315789473686,19,calm,1.748398126739037,0.1544
外婆的澎湖灣,Pan Anbang,https://lyricstranslate.com/en/pan-anbang-%E5%A4%96%E5%A9%86%E7%9A%84%E6%BE%8E%E6%B9%96%E7%81%A3-lyrics.html,2.76,"晚风轻拂澎湖湾
白浪逐沙滩
没有椰林缀斜阳
只是一片海蓝蓝
坐在门前的矮墙上
一遍遍怀想
也是黄昏的沙滩上
有着脚印两对半那是外婆柱着杖将我手轻轻挽
踩着薄暮
走向馀晖
暖暖的澎湖湾
一个脚印是笑语一串
消磨许多时光
直到夜色吞没我俩在回家的路上澎湖湾
澎湖湾
外婆的澎湖湾
有我许多的童年幻想
阳光
沙滩
海浪
仙人掌
还有一位老船长",168,147,22,93,0.875,1,0,0,1,0.018867924528301886,0.0,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,positive,53.0,2.7636363636363637,2.7636363636363637,55,calm,1.5577504638218924,0.3886679245283019
還是要幸福(háishìyàoxìngfú),Tien Fu-Chen,https://lyricstranslate.com/en/%E7%94%B0%E9%A6%A5%E7%94%84-%E9%82%84%E6%98%AF%E8%A6%81%E5%B9%B8%E7%A6%8Fh%C3%A1i-sh%C3%AC-y%C3%A0o-x%C3%ACng-f%C3%BA-lyrics.html,2.78,"不确定就别亲吻
感情很容易毁了一个人
一个人若不够狠
爱淡了不离不弃多残忍你留下来的垃圾
我一天一天总会丢完的
我甚至真心真意的祝福
永恒在你的身上先发生你还是要幸福
你千万不要再招惹别人哭
所有错误从我这里落幕
别跟着我 铭心 刻骨你还是要幸福
我才能确定我还得很清楚
确定自己再也不会佔据 你的篇幅
明天 开始 这一切都结束还我钥匙的备份
我觉得再见可以很单纯
我甚至真心真意的祝福
永恒在你的身上先发生你还是要幸福
你千万不要再招惹别人哭
所有错误从我这里落幕
别跟着我 铭心 刻骨你还是要幸福
我才能确定我还得很清楚
确定自己再也不会佔据 你的篇幅
明天 开始 这一切都结束你还是要幸福
你千万不要再招惹别人哭
所有错误从我这里落幕
别跟着我 铭心 刻骨你如果很幸福
半夜的短信我就无需回复
因为你的悲喜已经有了 容身之处
我也 能有 最纯粹的孤独
最孤独 的孤独",386,342,29,132,0.8860103626943006,6,0,0,0,0.05128205128205128,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,positive,117.0,2.783132530120482,2.783132530120482,83,calm,1.4948455945406933,0.7488820512820513
Xīn de shìjiè | 新的世界 [A Whole New World] (Cantonese),Aladdin (OST),https://lyricstranslate.com/en/aladdin-ost-x%C4%ABn-de-sh%C3%ACji%C3%A8-%E6%96%B0%E7%9A%84%E4%B8%96%E7%95%8C-whole-new-world-lyrics.html,3.03,"这是新的旅程 在银光中更精彩
你是公主 是否接受过 能在这结缘
是银色的旅程 愿能打开你心窗
遍历天空共海阔 伴你坐上飞毯
任意奔往 是那么新奇美妙
没法可解释这奇异感觉 处身于似梦美境在这空间 是那么新奇美丽
让我于新境界 如今清楚
看到这美好新的世界
合唱
全为你做这个新 境界
美梦不可思议 未能解释这感觉
似像捉摸着星际 令我无限欢畅歌
是这么美
不必惊 请放怀
望见千千万世上事
将呼吸，都放松去）
耀眼似星光照 如今所见
不需回望当初那梦想
在这空间
多新鲜的感觉
突破新一层界限
分分钟都也可爱
让你我都走进 无忧境界
分享美好新的世界
让这心态
让这心态
在这境界
在这境界
伴你走进
伴你走进
无忧境界﻿",311,266,31,144,0.8553054662379421,4,0,0,0,0.0449438202247191,0.0,0.0,0.0,0.0449438202247191,0.0449438202247191,positive,89.0,3.026666666666667,3.026666666666667,75,calm,1.6296643215756432,0.6485438202247191
愛著愛著就永遠(àizheàizhejiùyǒngyuǎn),Tien Fu-Chen,https://lyricstranslate.com/en/tien-fu-chen-%E6%84%9B%E8%91%97%E6%84%9B%E8%91%97%E5%B0%B1%E6%B0%B8%E9%81%A0%C3%A0izhe%C3%A0izheji%C3%B9y%C7%92ngyu%C7%8En-lyrics.html,2.89,"刚刚才告别了冬季
泪还在眼角结着冰
和你 相遇伤痕有相同的气息
在适合相爱的天气
为你 犹豫我们在寂寞中靠近 拥抱中痊癒
却不敢轻易说爱情
有些人爱着爱着就变了
而誓言爱着爱着会忘记我们在微光中前进
暧昧中小心摸索着幸福的道理
怕只怕爱着爱着又放弃
有没有爱着爱着就永远 的幸运说不定永远很容易
困难的只是谁愿意
全心 全意我们在寂寞中靠近 拥抱中痊癒
却不敢轻易说爱情
有些人爱着爱着就变了
而誓言爱着爱着会忘记我们在微光中前进
暧昧中小心摸索着幸福的道理
怕只怕爱着爱着又放弃
有没有爱着爱着就永远 的幸运我们在寂寞中靠近 拥抱中痊癒
却不敢轻易说爱情
有些人爱着爱着就变了
而誓言爱着爱着会忘记我们在微光中前进
暧昧中小心摸索着幸福的道理
怕只怕爱着爱着又放弃
有没有爱着爱着就永远 的幸运行不行",351,318,25,97,0.905982905982906,3,3,0,0,0.0297029702970297,0.0297029702970297,0.0,0.0,0.0,0.0594059405940594,positive,101.0,2.890909090909091,2.890909090909091,55,calm,1.5196679421207724,0.6800059405940594
Liǎng zhī lǎohǔ (两只老虎),Chinese Children Songs,https://lyricstranslate.com/en/chinese-children-songs-li%C7%8Eng-zh%C4%AB-l%C7%8Eoh%C7%94-%E4%B8%A4%E5%8F%AA%E8%80%81%E8%99%8E-lyrics.html,2.55,"两只老虎两只老虎 跑得快跑得快
一只没有耳朵 一只没有尾巴
真奇怪 真奇怪
两只老虎两只老虎 跑得快跑得快
一只没有耳朵 一只没有尾巴
真奇怪 真奇怪两只老虎两只老虎 跑得快跑得快
一只没有耳朵 一只没有尾巴
真奇怪 真奇怪
两只老虎两只老虎 跑得快跑得快
一只没有耳朵 一只没有尾巴
真奇怪 真奇怪两只老虎两只老虎 跑得快跑得快
一只没有耳朵 一只没有尾巴
真奇怪 真奇怪
两只老虎两只老虎 跑得快跑得快
一只没有耳朵 一只没有尾巴
真奇怪 真奇怪两只老虎两只老虎 跑得快跑得快
一只没有耳朵 一只没有尾巴
真奇怪 真奇怪
两只老虎两只老虎 跑得快跑得快
一只没有耳朵 一只没有尾巴
真奇怪 真奇怪",300,256,21,19,0.8533333333333334,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,112.0,2.5454545454545454,2.5454545454545454,11,calm,1.2964474431818183,0.502
心跳,Silence Wang,https://lyricstranslate.com/en/silence-wang-%E5%BF%83%E8%B7%B3-lyrics.html,3.17,"未知的时间地点
去计算这最 准确的遇见
俗套的对白 情节无数次演练方程式的原点
延伸到科学般的爱恋
坚信这一切都会如期出现第一眼 你的脸
一点一点让我彻底沦陷
总是让我迷乱晕眩莫名的心跳不知疲倦
整个世界都能听得见
拥抱来电的瞬间
嗜爱成瘾戒不掉对你的眷恋狂野的心跳冲破界限
协奏疯狂密集的鼓点
是真爱的语言我就陪在你身边
你却一直都没有发现
还在等待不成立的预言爱是一支利箭
射向了靶心中间
从此生活开始真心话大冒险",209,191,16,139,0.9138755980861244,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,68.0,3.1666666666666665,3.1666666666666665,72,calm,1.7591539534223468,0.47340000000000004
英雄就在你左邊,Nine One One,https://lyricstranslate.com/en/nine-one-one-%E8%8B%B1%E9%9B%84%E5%B0%B1%E5%9C%A8%E4%BD%A0%E5%B7%A6%E9%82%8A-lyrics.html,2.41,"我跟我七辣斗阵也好几年
我感觉她最近越来越神秘
每天都看到她的头低低
想要问她到底在冲啥米我不帅没钱没车没房没胆 她还跟我
在一起
我以为我们小小世界里面只有
复杂的三角关系现在多了充电器
因为她喜欢打游戏爸爸妈妈一起来玩
我的爸妈玩到忘记要吃饭
厝边隔壁一起来玩
楼上揪楼下 不揪他真堵烂阿呀我的天英雄在你左边
兄弟在四周在我的手掌之间
阿呀我的天英雄在我左边
兄弟在八方 充电器借我充电阿呀我的天英雄在你左边
兄弟在四周在我的手掌之间
阿呀我的天英雄在我左边
兄弟在八方 充电器借我充电爸爸妈妈一起来玩
我的阿爸 我的阿母 都玩到高兴到跳舞
厝边隔壁一起来玩
厝边隔壁都甲意 玩游戏还配茶米像洪七公一样随性
打狗棒打到断掉
蛤蟆功我最喜欢
我是欧阳锋的粉丝
你南帝我就北丐
我太强你会不稳
我的封号请你要记住
若遇到我你就只有输我现在有一点点想不开
我的第三者居然是手机游戏
我想要把她救回来阮身边
但是连我现在都撩落去
从今天开始我都不出去 我都喜欢
在家里
不去球场不去网咖 我也不去
后来的朋友他们也懒得找我出去
因为我都在滑手机爸爸妈妈一起来玩
我的爸妈玩到忘记要吃饭
厝边隔壁一起来玩
楼上揪楼下 不揪他真堵烂阿呀我的天英雄在你左边
兄弟在四周在我的手掌之间
阿呀我的天英雄在我左边
兄弟在八方 充电器借我充电阿呀我的天英雄在你左边
兄弟在四周在我的手掌之间
阿呀我的天英雄在我左边
兄弟在八方 充电器借我充电爸爸妈妈一起来玩
我的阿爸 我的阿母 都玩到高兴到跳舞
厝边隔壁一起来玩
厝边隔壁都甲意 玩游戏还配茶米像洪七公一样随性
打狗棒打到断掉
蛤蟆功我最喜欢
我是欧阳锋的粉丝
你南帝我就北丐
我太强你会不稳
我的封号请你要记住
若遇到我你就只有输没代志 没代志 没代志就来打游戏
不怕死 不怕死 英雄都不怕出身低
服务器里的1
全部里的功夫我最高
若是要找911看谁是谁是男子汉",799,723,58,203,0.904881101376721,6,0,2,0,0.030456852791878174,0.0,0.01015228426395939,0.0,0.030456852791878174,0.04060913705583756,positive,197.0,2.411290322580645,2.411290322580645,124,calm,1.3202128245905025,0.8406091370558375
shìshàng zhǐyǒu māmā hǎo (世上只有妈妈好),Chinese Children Songs,https://lyricstranslate.com/en/chinese-children-songs-sh%C3%ACsh%C3%A0ng-zh%C7%90y%C7%92u-m%C4%81m%C4%81-h%C7%8Eo-%E4%B8%96%E4%B8%8A%E5%8F%AA%E6%9C%89%E5%A6%88%E5%A6%88%E5%A5%BD-lyrics.html,2.0,"世上只有妈妈好
有妈的孩子象块宝
投进妈妈的怀抱
幸福享不了
世上只有妈妈好
没妈的孩子象根草
离开妈妈的怀抱
幸福哪里找世上只有妈妈好
有妈的孩子象块宝
投进妈妈的怀抱
幸福享不了
世上只有妈妈好
没妈的孩子象根草
离开妈妈的怀抱
幸福哪里找",122,108,15,30,0.8852459016393442,4,0,0,0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,positive,44.0,2.0,2.0,19,calm,1.1489071038251366,0.3341090909090909
Xiǎo tùzǐ guāiguāi (小兔子乖乖),Chinese Children Songs,https://lyricstranslate.com/en/chinese-children-songs-xi%C7%8Eo-t%C3%B9z%C7%90-gu%C4%81igu%C4%81i-%E5%B0%8F%E5%85%94%E5%AD%90%E4%B9%96%E4%B9%96-lyrics.html,1.84,"小兔子乖乖
把门儿开开
快点儿开开
我要进来不开不开我不开
妈妈没回来
谁来也不开小兔子乖乖
把门儿开开
快点儿开开
我要进来就开就开我就开
妈妈回来了
快点把门开小兔子乖乖
把门儿开开
快点儿开开
我要进来不开不开我不开
妈妈没回来
谁来也不开小兔子乖乖
把门儿开开
快点儿开开
我要进来就开就开我就开
妈妈回来了
快点把门开",164,144,21,23,0.8780487804878049,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,52.0,1.8421052631578947,1.8421052631578947,19,calm,1.048173406076166,0.2924
Wàipó de pēnghú wān (外婆的澎湖湾),Chinese Children Songs,https://lyricstranslate.com/en/chinese-children-songs-w%C3%A0ip%C3%B3-de-p%C4%93ngh%C3%BA-w%C4%81n-%E5%A4%96%E5%A9%86%E7%9A%84%E6%BE%8E%E6%B9%96%E6%B9%BE-lyrics.html,2.78,"晚风轻拂澎湖湾
白浪逐沙滩
没有椰林缀斜阳
只是一片海蓝蓝
坐在门前的矮墙上
一遍遍怀想
也是黄昏的沙滩上
有着脚印两对半
那是外婆拄着杖
将我手轻轻挽
踏着薄幕走向馀辉
暖暖的澎湖湾
一个脚印是笑语一串
消磨许多时光
直到夜色吞没我俩
在回家的路上
澎湖湾澎湖湾
外婆的澎湖湾
有我许多的童年幻想
阳光沙滩海浪仙人掌
还有一位老船长晚风轻拂澎湖湾
白浪逐沙滩
没有椰林缀斜阳
只是一片海蓝蓝
坐在门前的矮墙上
一遍遍怀想
也是黄昏的沙滩上
有着脚印两对半
那是外婆拄着杖
将我手轻轻挽
踏着薄幕走向馀辉
暖暖的澎湖湾
一个脚印是笑语一串
消磨许多时光
直到夜色吞没我俩
在回家的路上
澎湖湾澎湖湾
外婆的澎湖湾
有我许多的童年幻想
阳光沙滩海浪仙人掌
还有一位老船长",334,294,41,93,0.8802395209580839,2,0,0,2,0.01818181818181818,0.0,0.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,positive,110.0,2.7818181818181817,2.7818181818181817,55,calm,1.4716970881983713,0.6285818181818181
老师好,Yin San Er,https://lyricstranslate.com/en/yin-san-er-%E8%80%81%E5%B8%88%E5%A5%BD-lyrics.html,3.1,"【 胜利就在眼前 而你却看不到胜利
多么的令人遗憾 匪军官狞笑地说 二排长面对高高举起的屠刀 他双眼喷火 目光带着微笑 把轻蔑的视线
投向刽子手 枪响了
哎 老师 老师 敌人抓住咱们几个人啊
他是单数还是复数？
我怎么觉得好象有三双眼睛望着敌人
呵呵呵
这只是一种修辞方法，表现了革命者既无畏 又愤怒 同时充满革命乐观主义
哦 老师 那你能这么看我一眼吗？
呵呵呵
马超同学 请你不要影响课堂纪律 有问题 可以下课后到办公室找我聊聊看嘛！
我就是有一点好奇，不知道这三种眼神怎么一起使
有的同学就是爱显示自己 好象自己比谁都聪明 不要一瓶不满 半瓶子晃当 以为谁都不如你
这种自以为是的态度 老师最不喜欢
这种人啊 将来也没什么出息
哎 到底谁一瓶不满 半瓶子晃当 最爱显示自己啊
你不愿意听讲 可以出去啊！
不出去 我也不爱听讲！
我现在请你出去
恩 我有权坐在课堂里我交了学费啦】吆 想让我尊重你
你得先学会尊重别人
冤枉我的事我他妈永远不能承认
没收我的东西我不要了
跟别的都没事 我跟你只有仇恨
你丫上课忘了词就说是让我气的
你扔了我的书包我永远记得
对你有偏见是因为我没换过座位
一年四季挨着垃圾桶说话能不脏么
黑板上的裂缝就是我砸得
你喝的每口水里都有我的吐沫
成天没事干就会趴小窗户偷看
我就盼你揪我出去然后让我滚蛋
找不着凶手事都往我头上安
一年攒了一堆检查还给我处分通知单
你说你为人师表出学校们就随地吐痰
就会舔这个脸
给我爸打电话
不要脸
无能的表现
你要什么都行 别碰我机
你妈了个
我就上课听歌我乐意恩 吆
我就上语文课写数学作业
作业本上画个大鸡巴纯为了发泄
只有高年级小姐姐进入了我的视线
我才知道什么叫温柔和体贴
知道你是年纪组长给你留点面子
全办公室的老师都知道你丫是一个骗子
人家都座板凳你丫非得垫一垫子
明明开卷考试说我作弊撕了我的卷子
瞧你丫那操型
接着更年期
跟我蛋逼
回家操自己吧
操自己 恩吆
我在学校外干的都是你丫不敢想的
上课两分钟我接个下茬堵了你的嗓子
我的作业从来不判 全他妈是2分
其实除了体育老师 都是 狗娘养的
当年马虎我的话现在全都还你
不是我小心眼
是你根本不讲理
我讲的段子当年全学校都流行
你说的笑话只能逗乐你自己
周末弄补习班就是为了骗钱吧
罚我站着听讲我就当锻炼身体
说我写的作文没味还不如放屁
跟流氓打架冲在前面是因为我讲义气
其实好多好老师值得你去学习
人家比你牛逼多了也没烦人不理
讲课就讲课别胡
学生花钱上学不是来者看您抽疯发脾气
对我好的老师我发自内心的尊重
阴三代表所有同学向你们致敬
我听说你的了病
更年期性骚动
我比你狠多了
秽语综合症
咱俩都说中文说得也不是一水平
您都快被我气疯了
我还是那么冷静
你儿子托我爸找工作是吧
不可能 操 他是我爸
老陈他向着我恩吆
记得
多管闲事多吃屁
少管闲事少拉稀
你丫这个变态
收礼的时候笑得很灿烂啊
妈了个 呀
都得死",1224,1093,91,426,0.8929738562091504,4,1,0,1,0.012422360248447204,0.003105590062111801,0.0,0.003105590062111801,0.009316770186335404,0.015527950310559006,positive,322.0,3.0950704225352115,3.0950704225352115,284,calm,1.622846217917086,0.815527950310559
传奇,Wang Fei,https://lyricstranslate.com/en/wang-fei-%E4%BC%A0%E5%A5%87-lyrics.html,2.41,只因为在人群中多看了你一眼再也没能忘掉你的容颜梦想着偶然能有一天再相见从此我开始孤单地思念想你时你在天边想你时你在眼前想你时你在脑海想你时你在心田宁愿相信我们前世有约今生的爱情故事不会再改变宁愿用这一生等你发现我一直在你身边从未走远,116,116,1,74,1.0,1,1,0,0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.058823529411764705,positive,34.0,2.4146341463414633,2.4146341463414633,41,calm,1.457232968881413,0.3124235294117647
芳華絕代,Leslie Cheung,https://lyricstranslate.com/en/leslie-cheung-ft-anita-mui-%E8%8A%B3%E8%8F%AF%E7%B5%95%E4%BB%A3-lyrics.html,3.03,"你想不想 吻一吻
倾国倾城 是我大名 蒙罗丽莎 只是一幅画 如何艳压天下
皇朝外的 伊莉莎白 谁来跪拜她
梦露若果 庄重高雅 何来绝世佳话
红颜 祸水 锦上添花 教你荡产倾家 唯独是天姿国色 不可一世 天生我高贵艳丽到底
颠倒众生 吹灰不费 收你做我的迷 你敢不敢 抱一抱
疯魔一时 是我罪名 罗兰自称 芳名苏菲亚 男孩就会倒下
如能获得 芭铎亲一下 铁塔亦会垮
怕你甚么 称王称霸 来臣服我之下
银河艳星 单人匹马 胜过漫天烟花 唯独是天姿国色 不可一世 天生我高贵艳丽到底
颠倒众生 吹灰不费 收你做我的迷 唯独是天姿国色 不可一世 天生我高贵艳丽到底
颠倒众生 吹灰不费 得我艳与天齐 唯独是天姿国色 不可一世 天生我高贵艳丽到底
颠倒众生 吹灰不费 收你做我的迷 唯独是天姿国色 不可一世 天生我高贵艳丽到底
颠倒众生 吹灰不费 得我艳与天齐 你想不想 吻一吻
倾国倾城 是我大名 你想不想 吻一吻
倾国倾城 是我大名",413,343,16,129,0.8305084745762712,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,109.0,3.0344827586206895,3.0344827586206895,58,calm,1.5757736341593496,0.6638
Oh my God (跪在大門後),Rita Maria Carpio,https://lyricstranslate.com/en/rita-maria-carpio-oh-my-god-%E8%B7%AA%E5%9C%A8%E5%A4%A7%E9%96%80%E5%BE%8C-lyrics.html,2.79,"潇洒一些
解开情爱绑束
本小姐不爱逗留
只匆匆一宵
找些人作慰解
分担双方苦闷时候
如气泡飘散
莫再烦着闷着我
谬论着以后不必忧郁
摆出情圣本色
本小姐不会回眸
这沧桑的心
早经无数战火
必需​​一些耍乐时候
如你了解我
莫再烦着闷着我
跪在大门后男人眼泪
由他干透吧
还我的身自由心自由
男人眼泪
由他干透吧
麻烦的痴或缠难接受
情爱用完遣走
莫希冀着以后挥挥衣襟
我需还我本色
转身挥手不再逗留
谁个欠了你
莫再烦着闷着我
跪在大门后
说爱我那样陈旧男人眼泪
由他干透吧
还我的身自由心自由
男人眼泪
由他干透吧
麻烦的痴或缠难接受
情爱用完遣走
莫希冀着以后男人眼泪
由他干透吧
还我的身自由心自由
男人眼泪
由他干透吧
麻烦的痴或缠难接受
情爱用完遣走
莫希冀着以后男人眼泪
由他干透吧
还我的身自由心自由…",358,313,46,115,0.8743016759776536,0,8,0,0,0.0,0.08163265306122448,0.0,0.0,-0.08163265306122448,0.08163265306122448,negative,98.0,2.7868852459016393,2.7868852459016393,61,sad,1.487268243326476,0.7124326530612244
春風吻上我的臉,Yao Lee,https://lyricstranslate.com/en/yao-lee-%E6%98%A5%E9%A2%A8%E5%90%BB%E4%B8%8A%E6%88%91%E7%9A%84%E8%87%89-lyrics.html,2.34,"春风它吻上了我的脸
告诉我现在是春天
谁说是春眠不觉晓
只有那偷懒人儿才高眠 春风它吻上了我的脸
告诉我现在是春天
虽然是春光无限好
只怕那春光老去在眼前 趁着那春色在人间
起一个清早跟春相见
让春风吹到我身边
轻轻的吻上我的脸  春风它吻上了我的脸
告诉我现在是春天
春天里处处花争妍
别让那花谢一年又一年
别让那花谢一年又一年",165,148,14,70,0.896969696969697,0,0,0,1,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,calm,47.0,2.340909090909091,2.340909090909091,44,calm,1.3473464373464372,0.328
Xian luo mao ge (暹罗猫歌) [The Siamese Cat Song],Lady and the Tramp (OST),https://lyricstranslate.com/en/lady-and-tramp-ost-xian-luo-mao-ge-%E6%9A%B9%E7%BD%97%E7%8C%AB%E6%AD%8C-siamese-cat-song-lyrics.html,2.19,"我们是最可爱的暹罗猫
我们也是聪明的暹罗猫
我们要仔细看一看新环境
如果满意我们决定留下来（对话）
猫一：你有没有看到在那里游来游去的那只鱼啊？
猫二：有啊！
猫一：我们把爪子伸进去，抓下来（爬行中）只要我们轻巧轻巧地溜过去，（唱）一边会有个头给你
猫二：一半是我的咯！猫一：（从鱼缸爬出来）你有没有听到一个声音啊？
猫二：小宝宝哭了！
猫一：如果有宝宝那里（唱）一定有牛奶
猫一＆二：（唱）快到宝宝摇篮里去看一看
猫一：（唱）一定有牛奶给你，（说）当然也少不了我喇！",234,223,12,96,0.9529914529914529,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,53.0,2.1904761904761907,2.1904761904761907,63,calm,1.2912358941506925,0.4254
雙雙對對,Yao Lee,https://lyricstranslate.com/en/yao-lee-%E9%9B%99%E9%9B%99%E5%B0%8D%E5%B0%8D-lyrics.html,2.84,"手儿摇来头儿甩
你甩得多奇怪
你的本领真不坏
越甩呀越厉害  你们大家来呀
包你大家都痛快
一双双
一对对
快把那的头儿甩
伊呀伊得喂
快把那的头儿甩
一双双
一对对
快把那的头儿甩   腿儿摇来臀儿摆
你摆得多奇怪
你的本领真不坏
越摆呀越厉害  你们大家来呀
包你大家都痛快
一双双
一对对
快把那的臀儿摆
伊呀伊得喂
快把那的臀儿摆
一双双
一对对
快把那的臀儿摆
你摆呀摆呀摆呀摆呀 口哨
快把那的臀儿摆
嗨",208,173,28,43,0.8317307692307693,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,41.0,2.838709677419355,2.838709677419355,31,calm,1.459569575725412,0.30979999999999996
X档案,Tarcy Su,https://lyricstranslate.com/en/tarcy-su-x%E6%A1%A3%E6%A1%88-lyrics.html,3.04,"晚空看星之时
要知太多都未知
这档案称
会将揭开新奇事灌输太多不宜 世间对它质疑
强披抹黑的大衣
已俘虏的心儿 算不算都差池
抵不过些新尝试平常心 不该会
要试就试 怕未怕 却不会俗套
能遇到从意识的最激奔放 奇想出发升空 传统都要失踪
他将我身带动到世外别离地球放纵
做个未来梦
奇想开拓天空 传统将要冰封
他给我心领略到缺乏爱让地球变冻
梦里再重逢这档案称 据知接触之时
会撕破思想内衣
已俘虏的心儿 算不算都差池
抵不过些新尝试",217,191,17,120,0.880184331797235,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,69.0,3.0428571428571427,3.0428571428571427,70,calm,1.6696798320746977,0.47719999999999996
Turn On the World,Tarcy Su,https://lyricstranslate.com/en/tarcy-su-turn-world-lyrics.html,3.19,"逃离城市里灰色化妆
忘怀尘世里黑色武装
红色背包与它四出探妨
人情文化富色彩与光无彷徨 到处会礼让
无谣言 世界更漂亮
如传扬博爱推积能量
笑面每张 发光发亮无疆界区分进侵 各肤色再不斗争
每种性别可配衬 对错无嫉恨
年青豁出的爱心 纵得失却不去分
去想每站的教训 过去毋用问
不跌进混浊已高尚
不富有亦自觉欢畅
如传扬博爱要堆积能量",167,148,13,114,0.8862275449101796,0,0,2,0,0.0,0.0,0.03636363636363636,0.0,0.0,0.03636363636363636,energetic,55.0,3.1940298507462686,3.1940298507462686,67,energetic,1.7745612848526424,0.4355636363636364
Years (Chinese ver.),SMTOWN,https://lyricstranslate.com/en/chen-exo-years-chinese-ver-lyrics.html,3.52,"阳光带信心光速穿越
突然间我的睡意全灭
虚伪道歉短暂的陶醉
化成无法逃离的锁链捆绑不再
自由展开
紧紧抓住我的希望后走远
灰暗的尘如金闪耀
最好瞬间还未来到
冷酷中摸索着感动
她的心在灵魂等候捆绑不再
自由展开
紧紧抓住我的希望后走远",117,106,12,78,0.905982905982906,4,0,0,0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,positive,38.0,3.5238095238095237,3.5238095238095237,42,calm,1.9020733982998135,0.37346315789473683
背對背,Kylamary,https://lyricstranslate.com/en/%E9%A9%AC%E6%9B%BC%E8%8E%89-%E8%83%8C%E5%B0%8D%E8%83%8C-lyrics.html,2.76,"谁人曾 每晚里 偷偷跟你靠近
二十步 那脚印 见证错爱诞生
让一呼一吸抖震 背影都显得吸引
无法佔据的体温 谁甘心谁人曾 爱过你 街灯都有责任
谁人能 放弃你 放弃爱到痛心
夜色中怎么区分 你的心怎么拉近
伴着这爱人 暗暗靠近半分踏着他的足印 犹远彿近中去找快感
望着他的足印 才了解有些爱太多缺憾
为着一丝心瘾 来叫苦痛将这心抱紧
步履的牵引 拉锯着 两个错体的灵魂
没法给的吻 怎送赠 刺痛了我的灵魂来来回 数百遍 奢想撑靠爱恨
如情人 擦向你 每晚二秒相亲
夜色中不敢区分 你手指中的光暗
妒忌那爱人 却怕再难转身",260,222,14,140,0.8538461538461538,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,75.0,2.7590361445783134,2.7590361445783134,83,calm,1.5489574931743608,0.547
The Love From Heaven,Mo Siman,https://lyricstranslate.com/en/mo-siman-love-heaven-lyrics.html,2.74,"天上飞的是什么
鸟儿还是云朵
我把自己唱着
你听到了没
风里飘浮着什么
花瓣还是露水
我把欢乐散布
你收到了吗
用天籁传递爱
中国的爱啊
幸福随着爱
梦想来临呦
用天籁传递爱
中国的爱啊
希望不遥远
层层歌声飞",105,90,16,62,0.8571428571428571,3,0,0,0,0.10344827586206896,0.0,0.0,0.0,0.10344827586206896,0.10344827586206896,positive,29.0,2.736842105263158,2.736842105263158,38,calm,1.5585463659147871,0.329448275862069
